,number,prime_factors,mean,deviation,one_over_slope,primes_before_largest,largest_prime_factor,div_family,color_bucket
3982,75182,"[ 2, 37591 ]",18796.5,18794.5,4.000212828221022107531458671,[ 2 ],37591,2.0,11
3983,75214,"[ 2, 37607 ]",18804.5,18802.5,4.000212737667863316048397819,[ 2 ],37607,2.0,11
3984,75238,"[ 2, 37619 ]",18810.5,18808.5,4.000212669803546268974134035,[ 2 ],37619,2.0,11
3985,75266,"[ 2, 37633 ]",18817.5,18815.5,4.000212590683213308176769153,[ 2 ],37633,2.0,11
3986,75286,"[ 2, 37643 ]",18822.5,18820.5,4.000212534204723572699981403,[ 2 ],37643,2.0,11
3987,75298,"[ 2, 37649 ]",18825.5,18823.5,4.000212500332031768799638749,[ 2 ],37649,2.0,11
3988,75314,"[ 2, 37657 ]",18829.5,18827.5,4.000212455185234364626211658,[ 2 ],37657,2.0,11
3989,75326,"[ 2, 37663 ]",18832.5,18830.5,4.000212421337723374312949736,[ 2 ],37663,2.0,11
3990,75382,"[ 2, 37691 ]",18846.5,18844.5,4.000212263525166494202552469,[ 2 ],37691,2.0,11
3991,75386,"[ 2, 37693 ]",18847.5,18845.5,4.000212252261813164946538962,[ 2 ],37693,2.0,11
3992,75398,"[ 2, 37699 ]",18850.5,18848.5,4.000212218478924052311855055,[ 2 ],37699,2.0,11
3993,75434,"[ 2, 37717 ]",18859.5,18857.5,4.000212117194750099429935039,[ 2 ],37717,2.0,11
3994,75494,"[ 2, 37747 ]",18874.5,18872.5,4.000211948602463902503642867,[ 2 ],37747,2.0,11
3995,75562,"[ 2, 37781 ]",18891.5,18889.5,4.000211757854892929934619762,[ 2 ],37781,2.0,11
3996,75566,"[ 2, 37783 ]",18892.5,18890.5,4.000211746645139091077525740,[ 2 ],37783,2.0,11
3997,75598,"[ 2, 37799 ]",18900.5,18898.5,4.000211657009815593830198164,[ 2 ],37799,2.0,11
3998,75622,"[ 2, 37811 ]",18906.5,18904.5,4.000211589833108519135655532,[ 2 ],37811,2.0,11
3999,75626,"[ 2, 37813 ]",18907.5,18905.5,4.000211578641136177302901272,[ 2 ],37813,2.0,11
4000,75662,"[ 2, 37831 ]",18916.5,18914.5,4.000211477966639350762642417,[ 2 ],37831,2.0,11
4001,75694,"[ 2, 37847 ]",18924.5,18922.5,4.000211388558594266085348131,[ 2 ],37847,2.0,11
4002,75706,"[ 2, 37853 ]",18927.5,18925.5,4.000211355050064727484082323,[ 2 ],37853,2.0,11
4003,75722,"[ 2, 37861 ]",18931.5,18929.5,4.000211310388546976940753850,[ 2 ],37861,2.0,11
4004,75742,"[ 2, 37871 ]",18936.5,18934.5,4.000211254588185587155721038,[ 2 ],37871,2.0,11
4005,75758,"[ 2, 37879 ]",18940.5,18938.5,4.000211209969110542017583230,[ 2 ],37879,2.0,11
4006,75778,"[ 2, 37889 ]",18945.5,18943.5,4.000211154221764721408398659,[ 2 ],37889,2.0,11
4007,75794,"[ 2, 37897 ]",18949.5,18947.5,4.000211109645071909222852619,[ 2 ],37897,2.0,11
4008,75814,"[ 2, 37907 ]",18954.5,18952.5,4.000211053950666139031790001,[ 2 ],37907,2.0,11
4009,75902,"[ 2, 37951 ]",18976.5,18974.5,4.000210809243985348757543018,[ 2 ],37951,2.0,11
4010,75914,"[ 2, 37957 ]",18979.5,18977.5,4.000210775918851271242260572,[ 2 ],37957,2.0,11
4011,75926,"[ 2, 37963 ]",18982.5,18980.5,4.000210742604251732040778694,[ 2 ],37963,2.0,11
4012,75934,"[ 2, 37967 ]",18984.5,18982.5,4.000210720400368760700645331,[ 2 ],37967,2.0,11
4013,75974,"[ 2, 37987 ]",18994.5,18992.5,4.000210609451099118072923522,[ 2 ],37987,2.0,11
4014,75982,"[ 2, 37991 ]",18996.5,18994.5,4.000210587275263892179315065,[ 2 ],37991,2.0,11
4015,75986,"[ 2, 37993 ]",18997.5,18995.5,4.000210576189097417809481193,[ 2 ],37993,2.0,11
4016,75994,"[ 2, 37997 ]",18999.5,18997.5,4.000210554020265824450585603,[ 2 ],37997,2.0,11
4017,76022,"[ 2, 38011 ]",19006.5,19004.5,4.000210476466100134178747139,[ 2 ],38011,2.0,11
4018,76078,"[ 2, 38039 ]",19020.5,19018.5,4.000210321529037516102742067,[ 2 ],38039,2.0,11
4019,76094,"[ 2, 38047 ]",19024.5,19022.5,4.000210277303193586542252596,[ 2 ],38047,2.0,11
4020,76106,"[ 2, 38053 ]",19027.5,19025.5,4.000210244146014559407111508,[ 2 ],38053,2.0,11
4021,76138,"[ 2, 38069 ]",19035.5,19033.5,4.000210155777970420574250663,[ 2 ],38069,2.0,11
4022,76166,"[ 2, 38083 ]",19042.5,19040.5,4.000210078516845671069562249,[ 2 ],38083,2.0,11
4023,76226,"[ 2, 38113 ]",19057.5,19055.5,4.000209913148434835086982761,[ 2 ],38113,2.0,11
4024,76238,"[ 2, 38119 ]",19060.5,19058.5,4.000209880105989453524674030,[ 2 ],38119,2.0,11
4025,76298,"[ 2, 38149 ]",19075.5,19073.5,4.000209715049676252392062285,[ 2 ],38149,2.0,11
4026,76306,"[ 2, 38153 ]",19077.5,19075.5,4.000209693061780818327173600,[ 2 ],38153,2.0,11
4027,76334,"[ 2, 38167 ]",19084.5,19082.5,4.000209616140442814096685445,[ 2 ],38167,2.0,11
4028,76354,"[ 2, 38177 ]",19089.5,19087.5,4.000209561231172233136869679,[ 2 ],38177,2.0,11
4029,76366,"[ 2, 38183 ]",19092.5,19090.5,4.000209528299415939865378068,[ 2 ],38183,2.0,11
4030,76378,"[ 2, 38189 ]",19095.5,19093.5,4.000209495378008222693586823,[ 2 ],38189,2.0,11
4031,76394,"[ 2, 38197 ]",19099.5,19097.5,4.000209451498887288912161278,[ 2 ],38197,2.0,11
4032,76402,"[ 2, 38201 ]",19101.5,19099.5,4.000209429566219010968873531,[ 2 ],38201,2.0,11
4033,76438,"[ 2, 38219 ]",19110.5,19108.5,4.000209330926027684014967161,[ 2 ],38219,2.0,11
4034,76462,"[ 2, 38231 ]",19116.5,19114.5,4.000209265217505035444296215,[ 2 ],38231,2.0,11
4035,76474,"[ 2, 38237 ]",19119.5,19117.5,4.000209232378710605466195894,[ 2 ],38237,2.0,11
4036,76478,"[ 2, 38239 ]",19120.5,19118.5,4.000209221434735988702042524,[ 2 ],38239,2.0,11
4037,76522,"[ 2, 38261 ]",19131.5,19129.5,4.000209101126532319192869652,[ 2 ],38261,2.0,11
4038,76546,"[ 2, 38273 ]",19137.5,19135.5,4.000209035562175015024431031,[ 2 ],38273,2.0,11
4039,76562,"[ 2, 38281 ]",19141.5,19139.5,4.000208991875440842237258027,[ 2 ],38281,2.0,11
4040,76574,"[ 2, 38287 ]",19144.5,19142.5,4.000208959122371686038918637,[ 2 ],38287,2.0,11
4041,76598,"[ 2, 38299 ]",19150.5,19148.5,4.000208893647021959944643184,[ 2 ],38299,2.0,11
4042,76606,"[ 2, 38303 ]",19152.5,19150.5,4.000208871831022688702644840,[ 2 ],38303,2.0,11
4043,76634,"[ 2, 38317 ]",19159.5,19157.5,4.000208795510896515724911914,[ 2 ],38317,2.0,11
4044,76642,"[ 2, 38321 ]",19161.5,19159.5,4.000208773715389232495628800,[ 2 ],38321,2.0,11
4045,76654,"[ 2, 38327 ]",19164.5,19162.5,4.000208741030658838878016960,[ 2 ],38327,2.0,11
4046,76658,"[ 2, 38329 ]",19165.5,19163.5,4.000208730138022803767578991,[ 2 ],38329,2.0,11
4047,76666,"[ 2, 38333 ]",19167.5,19165.5,4.000208708356160809788421904,[ 2 ],38333,2.0,11
4048,76702,"[ 2, 38351 ]",19176.5,19174.5,4.000208610394012881691830295,[ 2 ],38351,2.0,11
4049,76742,"[ 2, 38371 ]",19186.5,19184.5,4.000208501654981886418723449,[ 2 ],38371,2.0,11
4050,76754,"[ 2, 38377 ]",19189.5,19187.5,4.000208469055374592833876221,[ 2 ],38377,2.0,11
4051,76786,"[ 2, 38393 ]",19197.5,19195.5,4.000208382172905107968013336,[ 2 ],38393,2.0,11
4052,76862,"[ 2, 38431 ]",19216.5,19214.5,4.000208176116994977751177496,[ 2 ],38431,2.0,11
4053,76894,"[ 2, 38447 ]",19224.5,19222.5,4.000208089478475744570165171,[ 2 ],38447,2.0,11
4054,76898,"[ 2, 38449 ]",19225.5,19223.5,4.000208078653731110359715973,[ 2 ],38449,2.0,11
4055,76906,"[ 2, 38453 ]",19227.5,19225.5,4.000208057007620087904085719,[ 2 ],38453,2.0,11
4056,76918,"[ 2, 38459 ]",19230.5,19228.5,4.000208024546896533790987337,[ 2 ],38459,2.0,11
4057,76922,"[ 2, 38461 ]",19231.5,19229.5,4.000208013728906107803115006,[ 2 ],38461,2.0,11
4058,77002,"[ 2, 38501 ]",19251.5,19249.5,4.000207797605132600846775241,[ 2 ],38501,2.0,11
4059,77086,"[ 2, 38543 ]",19272.5,19270.5,4.000207571157987597623310241,[ 2 ],38543,2.0,11
4060,77114,"[ 2, 38557 ]",19279.5,19277.5,4.000207495785241862274672546,[ 2 ],38557,2.0,11
4061,77122,"[ 2, 38561 ]",19281.5,19279.5,4.000207474260224590886693120,[ 2 ],38561,2.0,11
4062,77134,"[ 2, 38567 ]",19284.5,19282.5,4.000207441981070919227278621,[ 2 ],38567,2.0,11
4063,77138,"[ 2, 38569 ]",19285.5,19283.5,4.000207431223584930121606555,[ 2 ],38569,2.0,11
4064,77186,"[ 2, 38593 ]",19297.5,19295.5,4.000207302220725039516985826,[ 2 ],38593,2.0,11
4065,77206,"[ 2, 38603 ]",19302.5,19300.5,4.000207248516877801093235927,[ 2 ],38603,2.0,11
4066,77218,"[ 2, 38609 ]",19305.5,19303.5,4.000207216307923433574222291,[ 2 ],38609,2.0,11
4067,77222,"[ 2, 38611 ]",19306.5,19304.5,4.000207205573829936025279080,[ 2 ],38611,2.0,11
4068,77258,"[ 2, 38629 ]",19315.5,19313.5,4.000207109017008828021850001,[ 2 ],38629,2.0,11
4069,77278,"[ 2, 38639 ]",19320.5,19318.5,4.000207055413204958977146259,[ 2 ],38639,2.0,11
4070,77302,"[ 2, 38651 ]",19326.5,19324.5,4.000206991125255504670237264,[ 2 ],38651,2.0,11
4071,77306,"[ 2, 38653 ]",19327.5,19325.5,4.000206980414478279992755685,[ 2 ],38653,2.0,11
4072,77338,"[ 2, 38669 ]",19335.5,19333.5,4.000206894768148550443530659,[ 2 ],38669,2.0,11
4073,77342,"[ 2, 38671 ]",19336.5,19334.5,4.000206884067340763919418656,[ 2 ],38671,2.0,11
4074,77354,"[ 2, 38677 ]",19339.5,19337.5,4.000206851971557853910795087,[ 2 ],38677,2.0,11
4075,77386,"[ 2, 38693 ]",19347.5,19345.5,4.000206766431469850869711302,[ 2 ],38693,2.0,11
4076,77398,"[ 2, 38699 ]",19350.5,19348.5,4.000206734372173553505439698,[ 2 ],38699,2.0,11
4077,77414,"[ 2, 38707 ]",19354.5,19352.5,4.000206691641906730396589588,[ 2 ],38707,2.0,11
4078,77422,"[ 2, 38711 ]",19356.5,19354.5,4.000206670283396626107623550,[ 2 ],38711,2.0,11
4079,77426,"[ 2, 38713 ]",19357.5,19355.5,4.000206659605796801942600294,[ 2 ],38713,2.0,11
4080,77446,"[ 2, 38723 ]",19362.5,19360.5,4.000206606234343121303685339,[ 2 ],38723,2.0,11
4081,77458,"[ 2, 38729 ]",19365.5,19363.5,4.000206574224701112918635577,[ 2 ],38729,2.0,11
4082,77474,"[ 2, 38737 ]",19369.5,19367.5,4.000206531560604104814767007,[ 2 ],38737,2.0,11
4083,77494,"[ 2, 38747 ]",19374.5,19372.5,4.000206478255258743063621112,[ 2 ],38747,2.0,11
4084,77498,"[ 2, 38749 ]",19375.5,19373.5,4.000206467597491418690479263,[ 2 ],38749,2.0,11
4085,77534,"[ 2, 38767 ]",19384.5,19382.5,4.000206371727073390945440475,[ 2 ],38767,2.0,11
4086,77566,"[ 2, 38783 ]",19392.5,19390.5,4.000206286583636316753049174,[ 2 ],38783,2.0,11
4087,77582,"[ 2, 38791 ]",19396.5,19394.5,4.000206244038258269096908917,[ 2 ],38791,2.0,11
4088,77606,"[ 2, 38803 ]",19402.5,19400.5,4.000206180253086260663384964,[ 2 ],38803,2.0,11
4089,77642,"[ 2, 38821 ]",19411.5,19409.5,4.000206084649269687524150545,[ 2 ],38821,2.0,11
4090,77666,"[ 2, 38833 ]",19417.5,19415.5,4.000206020962632947902449074,[ 2 ],38833,2.0,11
4091,77678,"[ 2, 38839 ]",19420.5,19418.5,4.000205989134073177639879496,[ 2 ],38839,2.0,11
4092,77702,"[ 2, 38851 ]",19426.5,19424.5,4.000205925506448042420654328,[ 2 ],38851,2.0,11
4093,77722,"[ 2, 38861 ]",19431.5,19429.5,4.000205872513446048534445045,[ 2 ],38861,2.0,11
4094,77734,"[ 2, 38867 ]",19434.5,19432.5,4.000205840730734594107809083,[ 2 ],38867,2.0,11
4095,77746,"[ 2, 38873 ]",19437.5,19435.5,4.000205808957834889763576960,[ 2 ],38873,2.0,11
4096,77782,"[ 2, 38891 ]",19446.5,19444.5,4.000205713697960862968962946,[ 2 ],38891,2.0,11
4097,77806,"[ 2, 38903 ]",19452.5,19450.5,4.000205650240353718413408396,[ 2 ],38903,2.0,11
4098,77834,"[ 2, 38917 ]",19459.5,19457.5,4.000205576255942438648336117,[ 2 ],38917,2.0,11
4099,77842,"[ 2, 38921 ]",19461.5,19459.5,4.000205555127315706981166011,[ 2 ],38921,2.0,11
4100,77846,"[ 2, 38923 ]",19462.5,19460.5,4.000205544564630919041134606,[ 2 ],38923,2.0,11
4101,77866,"[ 2, 38933 ]",19467.5,19465.5,4.000205491767486065089517351,[ 2 ],38933,2.0,11
4102,77906,"[ 2, 38953 ]",19477.5,19475.5,4.000205386254524915920002054,[ 2 ],38953,2.0,11
4103,77918,"[ 2, 38959 ]",19480.5,19478.5,4.000205354621762456041276279,[ 2 ],38959,2.0,11
4104,77942,"[ 2, 38971 ]",19486.5,19484.5,4.000205291385460237624778670,[ 2 ],38971,2.0,11
4105,77954,"[ 2, 38977 ]",19489.5,19487.5,4.000205259781911481719050674,[ 2 ],38977,2.0,11
4106,77986,"[ 2, 38993 ]",19497.5,19495.5,4.000205175553332820394450001,[ 2 ],38993,2.0,11
4107,78038,"[ 2, 39019 ]",19510.5,19508.5,4.000205038829228285106492042,[ 2 ],39019,2.0,11
4108,78046,"[ 2, 39023 ]",19512.5,19510.5,4.000205017810922323876886805,[ 2 ],39023,2.0,11
4109,78082,"[ 2, 39041 ]",19521.5,19519.5,4.000204923281846358769435693,[ 2 ],39041,2.0,11
4110,78086,"[ 2, 39043 ]",19522.5,19520.5,4.000204912783996311569888066,[ 2 ],39043,2.0,11
4111,78094,"[ 2, 39047 ]",19524.5,19522.5,4.000204891791522602125752337,[ 2 ],39047,2.0,11
4112,78158,"[ 2, 39079 ]",19540.5,19538.5,4.000204724006448806203137395,[ 2 ],39079,2.0,11
4113,78178,"[ 2, 39089 ]",19545.5,19543.5,4.000204671629953693043722977,[ 2 ],39089,2.0,11
4114,78194,"[ 2, 39097 ]",19549.5,19547.5,4.000204629748049622713902034,[ 2 ],39097,2.0,11
4115,78206,"[ 2, 39103 ]",19552.5,19550.5,4.000204598347868340963146723,[ 2 ],39103,2.0,11
4116,78214,"[ 2, 39107 ]",19554.5,19552.5,4.000204577419767293185014704,[ 2 ],39107,2.0,11
4117,78226,"[ 2, 39113 ]",19557.5,19555.5,4.000204546035642146710644064,[ 2 ],39113,2.0,11
4118,78238,"[ 2, 39119 ]",19560.5,19558.5,4.000204514661144770815757855,[ 2 ],39119,2.0,11
4119,78266,"[ 2, 39133 ]",19567.5,19565.5,4.000204441491400679767958907,[ 2 ],39133,2.0,11
4120,78278,"[ 2, 39139 ]",19570.5,19568.5,4.000204410148963896057439252,[ 2 ],39139,2.0,11
4121,78314,"[ 2, 39157 ]",19579.5,19577.5,4.000204316179287447324735027,[ 2 ],39157,2.0,11
4122,78322,"[ 2, 39161 ]",19581.5,19579.5,4.000204295308868970096274164,[ 2 ],39161,2.0,11
4123,78326,"[ 2, 39163 ]",19582.5,19580.5,4.000204284875258548045249100,[ 2 ],39163,2.0,11
4124,78362,"[ 2, 39181 ]",19591.5,19589.5,4.000204191020699864723448786,[ 2 ],39181,2.0,11
4125,78382,"[ 2, 39191 ]",19596.5,19594.5,4.000204138916532700502692082,[ 2 ],39191,2.0,11
4126,78398,"[ 2, 39199 ]",19600.5,19598.5,4.000204097252340740362782866,[ 2 ],39199,2.0,11
4127,78418,"[ 2, 39209 ]",19605.5,19603.5,4.000204045196010916417986584,[ 2 ],39209,2.0,11
4128,78434,"[ 2, 39217 ]",19609.5,19607.5,4.000204003570062476093331633,[ 2 ],39217,2.0,11
4129,78454,"[ 2, 39227 ]",19614.5,19612.5,4.000203951561504142766093053,[ 2 ],39227,2.0,11
4130,78458,"[ 2, 39229 ]",19615.5,19613.5,4.000203941162974481861982818,[ 2 ],39229,2.0,11
4131,78466,"[ 2, 39233 ]",19617.5,19615.5,4.000203920369095868063521195,[ 2 ],39233,2.0,11
4132,78478,"[ 2, 39239 ]",19620.5,19618.5,4.000203889186227285470346866,[ 2 ],39239,2.0,11
4133,78482,"[ 2, 39241 ]",19621.5,19619.5,4.000203878794056933153240399,[ 2 ],39241,2.0,11
4134,78502,"[ 2, 39251 ]",19626.5,19624.5,4.000203826849091696603735127,[ 2 ],39251,2.0,11
4135,78586,"[ 2, 39293 ]",19647.5,19645.5,4.000203608968975083352421674,[ 2 ],39293,2.0,11
4136,78602,"[ 2, 39301 ]",19651.5,19649.5,4.000203567520802056031960101,[ 2 ],39301,2.0,11
4137,78626,"[ 2, 39313 ]",19657.5,19655.5,4.000203505380173488336597899,[ 2 ],39313,2.0,11
4138,78634,"[ 2, 39317 ]",19659.5,19657.5,4.000203484675060409512908559,[ 2 ],39317,2.0,11
4139,78646,"[ 2, 39323 ]",19662.5,19660.5,4.000203453625289285623458203,[ 2 ],39323,2.0,11
4140,78682,"[ 2, 39341 ]",19671.5,19669.5,4.000203360532804595948041384,[ 2 ],39341,2.0,11
4141,78686,"[ 2, 39343 ]",19672.5,19670.5,4.000203350194453623446277421,[ 2 ],39343,2.0,11
4142,78718,"[ 2, 39359 ]",19680.5,19678.5,4.000203267525471961785705211,[ 2 ],39359,2.0,11
4143,78734,"[ 2, 39367 ]",19684.5,19682.5,4.000203226216181887463482789,[ 2 ],39367,2.0,11
4144,78742,"[ 2, 39371 ]",19686.5,19684.5,4.000203205567832558612105972,[ 2 ],39371,2.0,11
4145,78746,"[ 2, 39373 ]",19687.5,19685.5,4.000203195245231261588478830,[ 2 ],39373,2.0,11
4146,78766,"[ 2, 39383 ]",19692.5,19690.5,4.000203143647952058099083314,[ 2 ],39383,2.0,11
4147,78794,"[ 2, 39397 ]",19699.5,19697.5,4.000203071455768498540423912,[ 2 ],39397,2.0,11
4148,78818,"[ 2, 39409 ]",19705.5,19703.5,4.000203009617580632882482808,[ 2 ],39409,2.0,11
4149,78838,"[ 2, 39419 ]",19710.5,19708.5,4.000202958114519116117411269,[ 2 ],39419,2.0,11
4150,78878,"[ 2, 39439 ]",19720.5,19718.5,4.000202855186753556304992773,[ 2 ],39439,2.0,11
4151,78886,"[ 2, 39443 ]",19722.5,19720.5,4.000202834613726832483963388,[ 2 ],39443,2.0,11
4152,78902,"[ 2, 39451 ]",19726.5,19724.5,4.000202793480189611903977287,[ 2 ],39451,2.0,11
4153,78922,"[ 2, 39461 ]",19731.5,19729.5,4.000202742086722927595732279,[ 2 ],39461,2.0,11
4154,78998,"[ 2, 39499 ]",19750.5,19748.5,4.000202547028888269995189508,[ 2 ],39499,2.0,11
4155,79006,"[ 2, 39503 ]",19752.5,19750.5,4.000202526518315992000202527,[ 2 ],39503,2.0,11
4156,79018,"[ 2, 39509 ]",19755.5,19753.5,4.000202495760245019869896474,[ 2 ],39509,2.0,11
4157,79022,"[ 2, 39511 ]",19756.5,19754.5,4.000202485509630717051810980,[ 2 ],39511,2.0,11
4158,79042,"[ 2, 39521 ]",19761.5,19759.5,4.000202434272122270300361851,[ 2 ],39521,2.0,11
4159,79082,"[ 2, 39541 ]",19771.5,19769.5,4.000202331874857735400490655,[ 2 ],39541,2.0,11
4160,79102,"[ 2, 39551 ]",19776.5,19774.5,4.000202280715062327745328580,[ 2 ],39551,2.0,11
4161,79126,"[ 2, 39563 ]",19782.5,19780.5,4.000202219357447991709006345,[ 2 ],39563,2.0,11
4162,79138,"[ 2, 39569 ]",19785.5,19783.5,4.000202188692597366492278919,[ 2 ],39569,2.0,11
4163,79162,"[ 2, 39581 ]",19791.5,19789.5,4.000202127390788044164834887,[ 2 ],39581,2.0,11
4164,79214,"[ 2, 39607 ]",19804.5,19802.5,4.000201994697639186971342002,[ 2 ],39607,2.0,11
4165,79238,"[ 2, 39619 ]",19810.5,19808.5,4.000201933513390716106721862,[ 2 ],39619,2.0,11
4166,79246,"[ 2, 39623 ]",19812.5,19810.5,4.000201913126877161101436107,[ 2 ],39623,2.0,11
4167,79262,"[ 2, 39631 ]",19816.5,19814.5,4.000201872366196472280400717,[ 2 ],39631,2.0,11
4168,79318,"[ 2, 39659 ]",19830.5,19828.5,4.000201729833320725218750788,[ 2 ],39659,2.0,11
4169,79334,"[ 2, 39667 ]",19834.5,19832.5,4.000201689146602798436909114,[ 2 ],39667,2.0,11
4170,79342,"[ 2, 39671 ]",19836.5,19834.5,4.000201668809397766517935920,[ 2 ],39671,2.0,11
4171,79358,"[ 2, 39679 ]",19840.5,19838.5,4.000201628147289361594878645,[ 2 ],39679,2.0,11
4172,79406,"[ 2, 39703 ]",19852.5,19850.5,4.000201506259288179139064507,[ 2 ],39703,2.0,11
4173,79418,"[ 2, 39709 ]",19855.5,19853.5,4.000201475810310524592641096,[ 2 ],39709,2.0,11
4174,79438,"[ 2, 39719 ]",19860.5,19858.5,4.000201425082458393131404688,[ 2 ],39719,2.0,11
4175,79454,"[ 2, 39727 ]",19864.5,19862.5,4.000201384518565135305223411,[ 2 ],39727,2.0,11
4176,79466,"[ 2, 39733 ]",19867.5,19865.5,4.000201354106365306687473258,[ 2 ],39733,2.0,11
4177,79498,"[ 2, 39749 ]",19875.5,19873.5,4.000201273052054243087528619,[ 2 ],39749,2.0,11
4178,79522,"[ 2, 39761 ]",19881.5,19879.5,4.000201212304132397696119118,[ 2 ],39761,2.0,11
4179,79538,"[ 2, 39769 ]",19885.5,19883.5,4.000201171825885784695853346,[ 2 ],39769,2.0,11
4180,79558,"[ 2, 39779 ]",19890.5,19888.5,4.000201121250974181059406190,[ 2 ],39779,2.0,11
4181,79582,"[ 2, 39791 ]",19896.5,19894.5,4.000201060594636708638065797,[ 2 ],39791,2.0,11
4182,79598,"[ 2, 39799 ]",19900.5,19898.5,4.000201020177400306555770535,[ 2 ],39799,2.0,11
4183,79642,"[ 2, 39821 ]",19911.5,19909.5,4.000200909113739672015871820,[ 2 ],39821,2.0,11
4184,79654,"[ 2, 39827 ]",19914.5,19912.5,4.000200878844946641556811048,[ 2 ],39827,2.0,11
4185,79658,"[ 2, 39829 ]",19915.5,19913.5,4.000200868757375649684887137,[ 2 ],39829,2.0,11
4186,79678,"[ 2, 39839 ]",19920.5,19918.5,4.000200818334713959384491804,[ 2 ],39839,2.0,11
4187,79682,"[ 2, 39841 ]",19921.5,19919.5,4.000200808253219207309420417,[ 2 ],39841,2.0,11
4188,79694,"[ 2, 39847 ]",19924.5,19922.5,4.000200778014807378592044171,[ 2 ],39847,2.0,11
4189,79714,"[ 2, 39857 ]",19929.5,19927.5,4.000200727637686613975661774,[ 2 ],39857,2.0,11
4190,79726,"[ 2, 39863 ]",19932.5,19930.5,4.000200697423546825217631269,[ 2 ],39863,2.0,11
4191,79738,"[ 2, 39869 ]",19935.5,19933.5,4.000200667218501517545839918,[ 2 ],39869,2.0,11
4192,79754,"[ 2, 39877 ]",19939.5,19937.5,4.000200626959247648902821317,[ 2 ],39877,2.0,11
4193,79766,"[ 2, 39883 ]",19942.5,19940.5,4.000200596775406835335121988,[ 2 ],39883,2.0,11
4194,79774,"[ 2, 39887 ]",19944.5,19942.5,4.000200576657891437883916259,[ 2 ],39887,2.0,11
4195,79802,"[ 2, 39901 ]",19951.5,19949.5,4.000200506278352840923331412,[ 2 ],39901,2.0,11
4196,79858,"[ 2, 39929 ]",19965.5,19963.5,4.000200365667342900793948957,[ 2 ],39929,2.0,11
4197,79874,"[ 2, 39937 ]",19969.5,19967.5,4.000200325528984599974959309,[ 2 ],39937,2.0,11
4198,79906,"[ 2, 39953 ]",19977.5,19975.5,4.000200245300493104052464269,[ 2 ],39953,2.0,11
4199,79942,"[ 2, 39971 ]",19986.5,19984.5,4.000200155120218169081037804,[ 2 ],39971,2.0,11
4200,79958,"[ 2, 39979 ]",19990.5,19988.5,4.000200115066163043750156340,[ 2 ],39979,2.0,11
4201,79966,"[ 2, 39983 ]",19992.5,19990.5,4.000200095045146444561166554,[ 2 ],39983,2.0,11
4202,79978,"[ 2, 39989 ]",19995.5,19993.5,4.000200065021131867857053542,[ 2 ],39989,2.0,11
4203,80018,"[ 2, 40009 ]",20005.5,20003.5,4.000199965006123928312545305,[ 2 ],40009,2.0,11
4204,80026,"[ 2, 40013 ]",20007.5,20005.5,4.000199945015120841768513659,[ 2 ],40013,2.0,11
4205,80062,"[ 2, 40031 ]",20016.5,20014.5,4.000199855105048839591296310,[ 2 ],40031,2.0,11
4206,80074,"[ 2, 40037 ]",20019.5,20017.5,4.000199825152991132758836018,[ 2 ],40037,2.0,11
4207,80078,"[ 2, 40039 ]",20020.5,20018.5,4.000199815170966855658515873,[ 2 ],40039,2.0,11
4208,80126,"[ 2, 40063 ]",20032.5,20030.5,4.000199695464416764434237787,[ 2 ],40063,2.0,11
4209,80174,"[ 2, 40087 ]",20044.5,20042.5,4.000199575901209928901085194,[ 2 ],40087,2.0,11
4210,80186,"[ 2, 40093 ]",20047.5,20045.5,4.000199546032775435883365344,[ 2 ],40093,2.0,11
4211,80198,"[ 2, 40099 ]",20050.5,20048.5,4.000199516173279796493503255,[ 2 ],40099,2.0,11
4212,80222,"[ 2, 40111 ]",20056.5,20054.5,4.000199456481089032386746117,[ 2 ],40111,2.0,11
4213,80246,"[ 2, 40123 ]",20062.5,20060.5,4.000199396824605568156327110,[ 2 ],40123,2.0,11
4214,80254,"[ 2, 40127 ]",20064.5,20062.5,4.000199376947040498442367601,[ 2 ],40127,2.0,11
4215,80258,"[ 2, 40129 ]",20065.5,20063.5,4.000199367009744062601241060,[ 2 ],40129,2.0,11
4216,80302,"[ 2, 40151 ]",20076.5,20074.5,4.000199257764826023064086279,[ 2 ],40151,2.0,11
4217,80306,"[ 2, 40153 ]",20077.5,20075.5,4.000199247839406241438569401,[ 2 ],40153,2.0,11
4218,80326,"[ 2, 40163 ]",20082.5,20080.5,4.000199198227135778491571425,[ 2 ],40163,2.0,11
4219,80338,"[ 2, 40169 ]",20085.5,20083.5,4.000199168471630940822067867,[ 2 ],40169,2.0,11
4220,80354,"[ 2, 40177 ]",20089.5,20087.5,4.000199128811449906658369633,[ 2 ],40177,2.0,11
4221,80378,"[ 2, 40189 ]",20095.5,20093.5,4.000199069350785079752158658,[ 2 ],40189,2.0,11
4222,80386,"[ 2, 40193 ]",20097.5,20095.5,4.000199049538453882710059466,[ 2 ],40193,2.0,11
4223,80426,"[ 2, 40213 ]",20107.5,20105.5,4.000198950535923006142597797,[ 2 ],40213,2.0,11
4224,80462,"[ 2, 40231 ]",20116.5,20114.5,4.000198861517810534688906013,[ 2 ],40231,2.0,11
4225,80474,"[ 2, 40237 ]",20119.5,20117.5,4.000198831862806014663849882,[ 2 ],40237,2.0,11
